"Plot Title: NF-6 low pH A"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20031752, SEN S/N: 20031752)","Coupler Detached (LGR S/N: 20031752, SEN S/N: 20031752)","Coupler Attached (LGR S/N: 20031752, SEN S/N: 20031752)","Host Connected (LGR S/N: 20031752, SEN S/N: 20031752)","End Of File (LGR S/N: 20031752, SEN S/N: 20031752)"
1648,05/26/17 06:15:00 PM,18.533,,,,
1649,05/26/17 06:30:00 PM,18.557,,,,
1650,05/26/17 06:45:00 PM,18.580,,,,
1651,05/26/17 07:00:00 PM,18.628,,,,
1652,05/26/17 07:15:00 PM,18.652,,,,
1653,05/26/17 07:30:00 PM,18.675,,,,
1654,05/26/17 07:45:00 PM,18.699,,,,
1655,05/26/17 08:00:00 PM,18.747,,,,
1656,05/26/17 08:15:00 PM,18.771,,,,
1657,05/26/17 08:30:00 PM,18.771,,,,
1658,05/26/17 08:45:00 PM,18.794,,,,
1659,05/26/17 09:00:00 PM,18.794,,,,
1660,05/26/17 09:15:00 PM,18.818,,,,
1661,05/26/17 09:30:00 PM,18.818,,,,
1662,05/26/17 09:45:00 PM,18.842,,,,
1663,05/26/17 10:00:00 PM,18.818,,,,
1664,05/26/17 10:15:00 PM,18.818,,,,
1665,05/26/17 10:30:00 PM,18.818,,,,
1666,05/26/17 10:45:00 PM,18.794,,,,
1667,05/26/17 11:00:00 PM,18.794,,,,
1668,05/26/17 11:15:00 PM,18.771,,,,
1669,05/26/17 11:30:00 PM,18.747,,,,
1670,05/26/17 11:45:00 PM,18.723,,,,
1671,05/27/17 12:00:00 AM,18.699,,,,
1672,05/27/17 12:15:00 AM,18.675,,,,
1673,05/27/17 12:30:00 AM,18.628,,,,
1674,05/27/17 12:45:00 AM,18.604,,,,
1675,05/27/17 01:00:00 AM,18.557,,,,
1676,05/27/17 01:15:00 AM,18.509,,,,
1677,05/27/17 01:30:00 AM,18.485,,,,
1678,05/27/17 01:45:00 AM,18.438,,,,
1679,05/27/17 02:00:00 AM,18.390,,,,
1680,05/27/17 02:15:00 AM,18.366,,,,
1681,05/27/17 02:30:00 AM,18.319,,,,
1682,05/27/17 02:45:00 AM,18.295,,,,
1683,05/27/17 03:00:00 AM,18.247,,,,
1684,05/27/17 03:15:00 AM,18.200,,,,
1685,05/27/17 03:30:00 AM,18.152,,,,
1686,05/27/17 03:45:00 AM,18.105,,,,
1687,05/27/17 04:00:00 AM,18.057,,,,
1688,05/27/17 04:15:00 AM,18.010,,,,
1689,05/27/17 04:30:00 AM,17.962,,,,
1690,05/27/17 04:45:00 AM,17.915,,,,
1691,05/27/17 05:00:00 AM,17.867,,,,
1692,05/27/17 05:15:00 AM,17.819,,,,
1693,05/27/17 05:30:00 AM,17.796,,,,
1694,05/27/17 05:45:00 AM,17.748,,,,
1695,05/27/17 06:00:00 AM,17.724,,,,
1696,05/27/17 06:15:00 AM,17.701,,,,
1697,05/27/17 06:30:00 AM,17.677,,,,
1698,05/27/17 06:45:00 AM,17.653,,,,
1699,05/27/17 07:00:00 AM,17.629,,,,
1700,05/27/17 07:15:00 AM,17.629,,,,
1701,05/27/17 07:30:00 AM,17.605,,,,
1702,05/27/17 07:45:00 AM,17.582,,,,
1703,05/27/17 08:00:00 AM,17.582,,,,
1704,05/27/17 08:15:00 AM,17.558,,,,
1705,05/27/17 08:30:00 AM,17.558,,,,
1706,05/27/17 08:45:00 AM,17.534,,,,
1707,05/27/17 09:00:00 AM,17.534,,,,
1708,05/27/17 09:15:00 AM,17.534,,,,
1709,05/27/17 09:30:00 AM,17.510,,,,
1710,05/27/17 09:45:00 AM,17.510,,,,
1711,05/27/17 10:00:00 AM,17.510,,,,
1712,05/27/17 10:15:00 AM,17.486,,,,
1713,05/27/17 10:30:00 AM,17.486,,,,
1714,05/27/17 10:45:00 AM,17.486,,,,
1715,05/27/17 11:00:00 AM,17.486,,,,
1716,05/27/17 11:15:00 AM,17.486,,,,
1717,05/27/17 11:30:00 AM,17.510,,,,
1718,05/27/17 11:45:00 AM,17.510,,,,
1719,05/27/17 12:00:00 PM,17.534,,,,
1720,05/27/17 12:15:00 PM,17.534,,,,
1721,05/27/17 12:30:00 PM,17.558,,,,
1722,05/27/17 12:45:00 PM,17.605,,,,
1723,05/27/17 01:00:00 PM,17.629,,,,
1724,05/27/17 01:15:00 PM,17.653,,,,
1725,05/27/17 01:30:00 PM,17.701,,,,
1726,05/27/17 01:45:00 PM,17.724,,,,
1727,05/27/17 02:00:00 PM,17.772,,,,
1728,05/27/17 02:15:00 PM,17.819,,,,
1729,05/27/17 02:30:00 PM,17.891,,,,
1730,05/27/17 02:45:00 PM,17.938,,,,
1731,05/27/17 03:00:00 PM,17.986,,,,
1732,05/27/17 03:15:00 PM,18.010,,,,
1733,05/27/17 03:30:00 PM,18.033,,,,
1734,05/27/17 03:45:00 PM,18.057,,,,
1735,05/27/17 04:00:00 PM,18.081,,,,
1736,05/27/17 04:15:00 PM,18.105,,,,
1737,05/27/17 04:30:00 PM,18.152,,,,
1738,05/27/17 04:45:00 PM,18.176,,,,
1739,05/27/17 05:00:00 PM,18.224,,,,
1740,05/27/17 05:15:00 PM,18.271,,,,
1741,05/27/17 05:30:00 PM,18.295,,,,
1742,05/27/17 05:45:00 PM,18.343,,,,
1743,05/27/17 06:00:00 PM,18.366,,,,
1744,05/27/17 06:15:00 PM,18.366,,,,
1745,05/27/17 06:30:00 PM,18.390,,,,
1746,05/27/17 06:45:00 PM,18.390,,,,
1747,05/27/17 07:00:00 PM,18.390,,,,
1748,05/27/17 07:15:00 PM,18.390,,,,
1749,05/27/17 07:30:00 PM,18.366,,,,
1750,05/27/17 07:45:00 PM,18.366,,,,
1751,05/27/17 08:00:00 PM,18.343,,,,
1752,05/27/17 08:15:00 PM,18.319,,,,
1753,05/27/17 08:30:00 PM,18.319,,,,
1754,05/27/17 08:45:00 PM,18.295,,,,
1755,05/27/17 09:00:00 PM,18.295,,,,
1756,05/27/17 09:15:00 PM,18.295,,,,
1757,05/27/17 09:30:00 PM,18.271,,,,
1758,05/27/17 09:45:00 PM,18.247,,,,
1759,05/27/17 10:00:00 PM,18.247,,,,
1760,05/27/17 10:15:00 PM,18.224,,,,
1761,05/27/17 10:30:00 PM,18.200,,,,
1762,05/27/17 10:45:00 PM,18.200,,,,
1763,05/27/17 11:00:00 PM,18.152,,,,
1764,05/27/17 11:15:00 PM,18.129,,,,
1765,05/27/17 11:30:00 PM,18.105,,,,
1766,05/27/17 11:45:00 PM,18.081,,,,
1767,05/28/17 12:00:00 AM,18.057,,,,
1768,05/28/17 12:15:00 AM,18.033,,,,
1769,05/28/17 12:30:00 AM,18.010,,,,
1770,05/28/17 12:45:00 AM,17.962,,,,
1771,05/28/17 01:00:00 AM,17.938,,,,
1772,05/28/17 01:15:00 AM,17.915,,,,
1773,05/28/17 01:30:00 AM,17.867,,,,
1774,05/28/17 01:45:00 AM,17.843,,,,
1775,05/28/17 02:00:00 AM,17.819,,,,
1776,05/28/17 02:15:00 AM,17.772,,,,
1777,05/28/17 02:30:00 AM,17.748,,,,
1778,05/28/17 02:45:00 AM,17.724,,,,
1779,05/28/17 03:00:00 AM,17.701,,,,
1780,05/28/17 03:15:00 AM,17.677,,,,
1781,05/28/17 03:30:00 AM,17.653,,,,
1782,05/28/17 03:45:00 AM,17.629,,,,
1783,05/28/17 04:00:00 AM,17.605,,,,
1784,05/28/17 04:15:00 AM,17.605,,,,
1785,05/28/17 04:30:00 AM,17.582,,,,
1786,05/28/17 04:45:00 AM,17.558,,,,
1787,05/28/17 05:00:00 AM,17.534,,,,
1788,05/28/17 05:15:00 AM,17.510,,,,
1789,05/28/17 05:30:00 AM,17.486,,,,
1790,05/28/17 05:45:00 AM,17.463,,,,
1791,05/28/17 06:00:00 AM,17.439,,,,
1792,05/28/17 06:15:00 AM,17.439,,,,
1793,05/28/17 06:30:00 AM,17.415,,,,
1794,05/28/17 06:45:00 AM,17.415,,,,
1795,05/28/17 07:00:00 AM,17.415,,,,
1796,05/28/17 07:15:00 AM,17.391,,,,
1797,05/28/17 07:30:00 AM,17.391,,,,
1798,05/28/17 07:45:00 AM,17.368,,,,
1799,05/28/17 08:00:00 AM,17.368,,,,
1800,05/28/17 08:15:00 AM,17.368,,,,
1801,05/28/17 08:30:00 AM,17.368,,,,
1802,05/28/17 08:45:00 AM,17.368,,,,
1803,05/28/17 09:00:00 AM,17.344,,,,
1804,05/28/17 09:15:00 AM,17.344,,,,
1805,05/28/17 09:30:00 AM,17.368,,,,
1806,05/28/17 09:45:00 AM,17.368,,,,
1807,05/28/17 10:00:00 AM,17.368,,,,
1808,05/28/17 10:15:00 AM,17.368,,,,
1809,05/28/17 10:30:00 AM,17.391,,,,
1810,05/28/17 10:45:00 AM,17.391,,,,
1811,05/28/17 11:00:00 AM,17.391,,,,
1812,05/28/17 11:15:00 AM,17.415,,,,
1813,05/28/17 11:30:00 AM,17.439,,,,
1814,05/28/17 11:45:00 AM,17.463,,,,
1815,05/28/17 12:00:00 PM,17.463,,,,
1816,05/28/17 12:15:00 PM,17.486,,,,
1817,05/28/17 12:30:00 PM,17.534,,,,
1818,05/28/17 12:45:00 PM,17.558,,,,
1819,05/28/17 01:00:00 PM,17.582,,,,
1820,05/28/17 01:15:00 PM,17.629,,,,
1821,05/28/17 01:30:00 PM,17.677,,,,
1822,05/28/17 01:45:00 PM,17.724,,,,
1823,05/28/17 02:00:00 PM,17.748,,,,
1824,05/28/17 02:15:00 PM,17.796,,,,
1825,05/28/17 02:30:00 PM,17.843,,,,
1826,05/28/17 02:45:00 PM,17.867,,,,
1827,05/28/17 03:00:00 PM,17.915,,,,
1828,05/28/17 03:15:00 PM,17.938,,,,
1829,05/28/17 03:30:00 PM,17.962,,,,
1830,05/28/17 03:45:00 PM,17.986,,,,
1831,05/28/17 04:00:00 PM,18.010,,,,
1832,05/28/17 04:15:00 PM,18.010,,,,
1833,05/28/17 04:30:00 PM,18.057,,,,
1834,05/28/17 04:45:00 PM,18.057,,,,
1835,05/28/17 05:00:00 PM,18.081,,,,
1836,05/28/17 05:15:00 PM,18.105,,,,
1837,05/28/17 05:30:00 PM,18.105,,,,
1838,05/28/17 05:45:00 PM,18.129,,,,
1839,05/28/17 06:00:00 PM,18.152,,,,
1840,05/28/17 06:15:00 PM,18.152,,,,
1841,05/28/17 06:30:00 PM,18.152,,,,
1842,05/28/17 06:45:00 PM,18.176,,,,
1843,05/28/17 07:00:00 PM,18.176,,,,
1844,05/28/17 07:15:00 PM,18.176,,,,
1845,05/28/17 07:30:00 PM,18.176,,,,
1846,05/28/17 07:45:00 PM,18.176,,,,
1847,05/28/17 08:00:00 PM,18.176,,,,
1848,05/28/17 08:15:00 PM,18.176,,,,
1849,05/28/17 08:30:00 PM,18.152,,,,
1850,05/28/17 08:45:00 PM,18.152,,,,
1851,05/28/17 09:00:00 PM,18.129,,,,
1852,05/28/17 09:15:00 PM,18.105,,,,
1853,05/28/17 09:30:00 PM,18.081,,,,
1854,05/28/17 09:45:00 PM,18.057,,,,
1855,05/28/17 10:00:00 PM,18.033,,,,
1856,05/28/17 10:15:00 PM,18.010,,,,
1857,05/28/17 10:30:00 PM,18.010,,,,
1858,05/28/17 10:45:00 PM,17.986,,,,
1859,05/28/17 11:00:00 PM,17.962,,,,
1860,05/28/17 11:15:00 PM,17.938,,,,
1861,05/28/17 11:30:00 PM,17.915,,,,
1862,05/28/17 11:45:00 PM,17.915,,,,
1863,05/29/17 12:00:00 AM,17.891,,,,
1864,05/29/17 12:15:00 AM,17.867,,,,
1865,05/29/17 12:30:00 AM,17.843,,,,
1866,05/29/17 12:45:00 AM,17.819,,,,
1867,05/29/17 01:00:00 AM,17.819,,,,
1868,05/29/17 01:15:00 AM,17.796,,,,
1869,05/29/17 01:30:00 AM,17.772,,,,
1870,05/29/17 01:45:00 AM,17.724,,,,
1871,05/29/17 02:00:00 AM,17.701,,,,
1872,05/29/17 02:15:00 AM,17.677,,,,
1873,05/29/17 02:30:00 AM,17.653,,,,
1874,05/29/17 02:45:00 AM,17.605,,,,
1875,05/29/17 03:00:00 AM,17.582,,,,
1876,05/29/17 03:15:00 AM,17.558,,,,
1877,05/29/17 03:30:00 AM,17.510,,,,
1878,05/29/17 03:45:00 AM,17.486,,,,
1879,05/29/17 04:00:00 AM,17.463,,,,
1880,05/29/17 04:15:00 AM,17.439,,,,
1881,05/29/17 04:30:00 AM,17.415,,,,
1882,05/29/17 04:45:00 AM,17.391,,,,
1883,05/29/17 05:00:00 AM,17.368,,,,
1884,05/29/17 05:15:00 AM,17.368,,,,
1885,05/29/17 05:30:00 AM,17.344,,,,
1886,05/29/17 05:45:00 AM,17.320,,,,
1887,05/29/17 06:00:00 AM,17.296,,,,
1888,05/29/17 06:15:00 AM,17.272,,,,
1889,05/29/17 06:30:00 AM,17.249,,,,
1890,05/29/17 06:45:00 AM,17.249,,,,
1891,05/29/17 07:00:00 AM,17.225,,,,
1892,05/29/17 07:15:00 AM,17.225,,,,
1893,05/29/17 07:30:00 AM,17.225,,,,
1894,05/29/17 07:45:00 AM,17.201,,,,
1895,05/29/17 08:00:00 AM,17.201,,,,
1896,05/29/17 08:15:00 AM,17.201,,,,
1897,05/29/17 08:30:00 AM,17.201,,,,
1898,05/29/17 08:45:00 AM,17.177,,,,
1899,05/29/17 09:00:00 AM,17.153,,,,
1900,05/29/17 09:15:00 AM,17.153,,,,
1901,05/29/17 09:30:00 AM,17.153,,,,
1902,05/29/17 09:45:00 AM,17.177,,,,
1903,05/29/17 10:00:00 AM,17.177,,,,
1904,05/29/17 10:15:00 AM,17.201,,,,
1905,05/29/17 10:30:00 AM,17.225,,,,
1906,05/29/17 10:45:00 AM,17.225,,,,
1907,05/29/17 11:00:00 AM,17.249,,,,
1908,05/29/17 11:15:00 AM,17.249,,,,
1909,05/29/17 11:30:00 AM,17.272,,,,
1910,05/29/17 11:45:00 AM,17.296,,,,
1911,05/29/17 12:00:00 PM,17.344,,,,
1912,05/29/17 12:15:00 PM,17.368,,,,
1913,05/29/17 12:30:00 PM,17.391,,,,
1914,05/29/17 12:45:00 PM,17.439,,,,
1915,05/29/17 01:00:00 PM,17.463,,,,
1916,05/29/17 01:15:00 PM,17.534,,,,
1917,05/29/17 01:30:00 PM,17.582,,,,
1918,05/29/17 01:45:00 PM,17.653,,,,
1919,05/29/17 02:00:00 PM,17.724,,,,
1920,05/29/17 02:15:00 PM,17.772,,,,
1921,05/29/17 02:30:00 PM,17.819,,,,
1922,05/29/17 02:45:00 PM,17.867,,,,
1923,05/29/17 03:00:00 PM,17.938,,,,
1924,05/29/17 03:15:00 PM,17.986,,,,
1925,05/29/17 03:30:00 PM,18.033,,,,
1926,05/29/17 03:45:00 PM,18.081,,,,
1927,05/29/17 04:00:00 PM,18.129,,,,
1928,05/29/17 04:15:00 PM,18.152,,,,
1929,05/29/17 04:30:00 PM,18.200,,,,
1930,05/29/17 04:45:00 PM,18.247,,,,
1931,05/29/17 05:00:00 PM,18.271,,,,
1932,05/29/17 05:15:00 PM,18.295,,,,
1933,05/29/17 05:30:00 PM,18.343,,,,
1934,05/29/17 05:45:00 PM,18.366,,,,
1935,05/29/17 06:00:00 PM,18.390,,,,
1936,05/29/17 06:15:00 PM,18.438,,,,
1937,05/29/17 06:30:00 PM,18.461,,,,
1938,05/29/17 06:45:00 PM,18.485,,,,
1939,05/29/17 07:00:00 PM,18.509,,,,
1940,05/29/17 07:15:00 PM,18.533,,,,
1941,05/29/17 07:30:00 PM,18.557,,,,
1942,05/29/17 07:45:00 PM,18.580,,,,
1943,05/29/17 08:00:00 PM,18.580,,,,
1944,05/29/17 08:15:00 PM,18.604,,,,
1945,05/29/17 08:30:00 PM,18.604,,,,
1946,05/29/17 08:45:00 PM,18.628,,,,
1947,05/29/17 09:00:00 PM,18.628,,,,
1948,05/29/17 09:15:00 PM,18.628,,,,
1949,05/29/17 09:30:00 PM,18.628,,,,
1950,05/29/17 09:45:00 PM,18.628,,,,
1951,05/29/17 10:00:00 PM,18.628,,,,
1952,05/29/17 10:15:00 PM,18.604,,,,
1953,05/29/17 10:30:00 PM,18.604,,,,
1954,05/29/17 10:45:00 PM,18.580,,,,
1955,05/29/17 11:00:00 PM,18.557,,,,
1956,05/29/17 11:15:00 PM,18.557,,,,
1957,05/29/17 11:30:00 PM,18.533,,,,
1958,05/29/17 11:45:00 PM,18.509,,,,
1959,05/30/17 12:00:00 AM,18.461,,,,
1960,05/30/17 12:15:00 AM,18.438,,,,
1961,05/30/17 12:30:00 AM,18.414,,,,
1962,05/30/17 12:45:00 AM,18.366,,,,
1963,05/30/17 01:00:00 AM,18.343,,,,
1964,05/30/17 01:15:00 AM,18.295,,,,
1965,05/30/17 01:30:00 AM,18.247,,,,
1966,05/30/17 01:45:00 AM,18.224,,,,
1967,05/30/17 02:00:00 AM,18.176,,,,
1968,05/30/17 02:15:00 AM,18.129,,,,
1969,05/30/17 02:30:00 AM,18.105,,,,
1970,05/30/17 02:45:00 AM,18.033,,,,
1971,05/30/17 03:00:00 AM,18.010,,,,
1972,05/30/17 03:15:00 AM,17.962,,,,
1973,05/30/17 03:30:00 AM,17.915,,,,
1974,05/30/17 03:45:00 AM,17.891,,,,
1975,05/30/17 04:00:00 AM,17.867,,,,
1976,05/30/17 04:15:00 AM,17.843,,,,
1977,05/30/17 04:30:00 AM,17.819,,,,
1978,05/30/17 04:45:00 AM,17.819,,,,
1979,05/30/17 05:00:00 AM,17.796,,,,
1980,05/30/17 05:15:00 AM,17.796,,,,
1981,05/30/17 05:30:00 AM,17.796,,,,
1982,05/30/17 05:45:00 AM,17.772,,,,
1983,05/30/17 06:00:00 AM,17.772,,,,
1984,05/30/17 06:15:00 AM,17.772,,,,
1985,05/30/17 06:30:00 AM,17.772,,,,
1986,05/30/17 06:45:00 AM,17.748,,,,
1987,05/30/17 07:00:00 AM,17.748,,,,
1988,05/30/17 07:15:00 AM,17.748,,,,
1989,05/30/17 07:30:00 AM,17.724,,,,
1990,05/30/17 07:45:00 AM,17.724,,,,
1991,05/30/17 08:00:00 AM,17.724,,,,
1992,05/30/17 08:15:00 AM,17.701,,,,
1993,05/30/17 08:30:00 AM,17.701,,,,
1994,05/30/17 08:45:00 AM,17.677,,,,
1995,05/30/17 09:00:00 AM,17.677,,,,
1996,05/30/17 09:15:00 AM,17.653,,,,
1997,05/30/17 09:30:00 AM,17.629,,,,
1998,05/30/17 09:45:00 AM,17.629,,,,
1999,05/30/17 10:00:00 AM,17.605,,,,
2000,05/30/17 10:15:00 AM,17.582,,,,
2001,05/30/17 10:30:00 AM,17.558,,,,
2002,05/30/17 10:45:00 AM,17.534,,,,
2003,05/30/17 11:00:00 AM,17.510,,,,
2004,05/30/17 11:15:00 AM,17.486,,,,
2005,05/30/17 11:30:00 AM,17.463,,,,
2006,05/30/17 11:45:00 AM,17.439,,,,
2007,05/30/17 12:00:00 PM,17.415,,,,
2008,05/30/17 12:15:00 PM,17.391,,,,
2009,05/30/17 12:30:00 PM,17.391,,,,
2010,05/30/17 12:45:00 PM,17.391,,,,
2011,05/30/17 01:00:00 PM,17.391,,,,
2012,05/30/17 01:15:00 PM,17.391,,,,
2013,05/30/17 01:30:00 PM,17.368,,,,
2014,05/30/17 01:45:00 PM,17.368,,,,
2015,05/30/17 02:00:00 PM,17.344,,,,
2016,05/30/17 02:15:00 PM,17.320,,,,
2017,05/30/17 02:30:00 PM,17.296,,,,
2018,05/30/17 02:45:00 PM,17.296,,,,
2019,05/30/17 03:00:00 PM,17.272,,,,
2020,05/30/17 03:15:00 PM,17.249,,,,
2021,05/30/17 03:30:00 PM,17.225,,,,
2022,05/30/17 03:45:00 PM,17.225,,,,
2023,05/30/17 04:00:00 PM,17.225,,,,
2024,05/30/17 04:15:00 PM,17.225,,,,
2025,05/30/17 04:30:00 PM,17.225,,,,
2026,05/30/17 04:45:00 PM,17.249,,,,
2027,05/30/17 05:00:00 PM,17.249,,,,
2028,05/30/17 05:15:00 PM,17.272,,,,
2029,05/30/17 05:30:00 PM,17.296,,,,
2030,05/30/17 05:45:00 PM,17.344,,,,
2031,05/30/17 06:00:00 PM,17.368,,,,
2032,05/30/17 06:15:00 PM,17.391,,,,
2033,05/30/17 06:30:00 PM,17.415,,,,
2034,05/30/17 06:45:00 PM,17.439,,,,
2035,05/30/17 07:00:00 PM,17.463,,,,
2036,05/30/17 07:15:00 PM,17.486,,,,
2037,05/30/17 07:30:00 PM,17.534,,,,
2038,05/30/17 07:45:00 PM,17.558,,,,
2039,05/30/17 08:00:00 PM,17.582,,,,
2040,05/30/17 08:15:00 PM,17.605,,,,
2041,05/30/17 08:30:00 PM,17.653,,,,
2042,05/30/17 08:45:00 PM,17.653,,,,
2043,05/30/17 09:00:00 PM,17.677,,,,
2044,05/30/17 09:15:00 PM,17.701,,,,
2045,05/30/17 09:30:00 PM,17.724,,,,
2046,05/30/17 09:45:00 PM,17.748,,,,
2047,05/30/17 10:00:00 PM,17.772,,,,
2048,05/30/17 10:15:00 PM,17.772,,,,
2049,05/30/17 10:30:00 PM,17.748,,,,
2050,05/30/17 10:45:00 PM,17.748,,,,
2051,05/30/17 11:00:00 PM,17.724,,,,
2052,05/30/17 11:15:00 PM,17.701,,,,
2053,05/30/17 11:30:00 PM,17.653,,,,
2054,05/30/17 11:45:00 PM,17.629,,,,
2055,05/31/17 12:00:00 AM,17.629,,,,
2056,05/31/17 12:15:00 AM,17.605,,,,
2057,05/31/17 12:30:00 AM,17.582,,,,
2058,05/31/17 12:45:00 AM,17.582,,,,
2059,05/31/17 01:00:00 AM,17.582,,,,
2060,05/31/17 01:15:00 AM,17.558,,,,
2061,05/31/17 01:30:00 AM,17.558,,,,
2062,05/31/17 01:45:00 AM,17.534,,,,
2063,05/31/17 02:00:00 AM,17.534,,,,
2064,05/31/17 02:15:00 AM,17.534,,,,
2065,05/31/17 02:30:00 AM,17.510,,,,
2066,05/31/17 02:45:00 AM,17.510,,,,
2067,05/31/17 03:00:00 AM,17.486,,,,
2068,05/31/17 03:15:00 AM,17.486,,,,
2069,05/31/17 03:30:00 AM,17.463,,,,
2070,05/31/17 03:45:00 AM,17.463,,,,
2071,05/31/17 04:00:00 AM,17.439,,,,
2072,05/31/17 04:15:00 AM,17.439,,,,
2073,05/31/17 04:30:00 AM,17.415,,,,
2074,05/31/17 04:45:00 AM,17.391,,,,
2075,05/31/17 05:00:00 AM,17.368,,,,
2076,05/31/17 05:15:00 AM,17.344,,,,
2077,05/31/17 05:30:00 AM,17.320,,,,
2078,05/31/17 05:45:00 AM,17.296,,,,
2079,05/31/17 06:00:00 AM,17.272,,,,
2080,05/31/17 06:15:00 AM,17.249,,,,
2081,05/31/17 06:30:00 AM,17.225,,,,
2082,05/31/17 06:45:00 AM,17.201,,,,
2083,05/31/17 07:00:00 AM,17.177,,,,
2084,05/31/17 07:15:00 AM,17.153,,,,
2085,05/31/17 07:30:00 AM,17.130,,,,
2086,05/31/17 07:45:00 AM,17.106,,,,
2087,05/31/17 08:00:00 AM,17.106,,,,
2088,05/31/17 08:15:00 AM,17.082,,,,
2089,05/31/17 08:30:00 AM,17.082,,,,
2090,05/31/17 08:45:00 AM,17.082,,,,
2091,05/31/17 09:00:00 AM,17.082,,,,
2092,05/31/17 09:15:00 AM,17.082,,,,
2093,05/31/17 09:30:00 AM,17.082,,,,
2094,05/31/17 09:45:00 AM,17.082,,,,
2095,05/31/17 10:00:00 AM,17.058,,,,
2096,05/31/17 10:15:00 AM,17.082,,,,
2097,05/31/17 10:30:00 AM,17.082,,,,
2098,05/31/17 10:45:00 AM,17.106,,,,
2099,05/31/17 11:00:00 AM,17.106,,,,
2100,05/31/17 11:15:00 AM,17.153,,,,
2101,05/31/17 11:30:00 AM,17.177,,,,
2102,05/31/17 11:45:00 AM,17.201,,,,
2103,05/31/17 12:00:00 PM,17.225,,,,
2104,05/31/17 12:15:00 PM,17.249,,,,
2105,05/31/17 12:30:00 PM,17.272,,,,
2106,05/31/17 12:45:00 PM,17.320,,,,
2107,05/31/17 01:00:00 PM,17.368,,,,
2108,05/31/17 01:15:00 PM,17.415,,,,
2109,05/31/17 01:30:00 PM,17.463,,,,
2110,05/31/17 01:45:00 PM,17.510,,,,
2111,05/31/17 02:00:00 PM,17.558,,,,
2112,05/31/17 02:15:00 PM,17.605,,,,
2113,05/31/17 02:30:00 PM,17.653,,,,
2114,05/31/17 02:45:00 PM,17.701,,,,
2115,05/31/17 03:00:00 PM,17.748,,,,
2116,05/31/17 03:15:00 PM,17.796,,,,
2117,05/31/17 03:30:00 PM,17.819,,,,
2118,05/31/17 03:45:00 PM,17.867,,,,
2119,05/31/17 04:00:00 PM,17.891,,,,
2120,05/31/17 04:15:00 PM,17.938,,,,
2121,05/31/17 04:30:00 PM,17.962,,,,
2122,05/31/17 04:45:00 PM,17.986,,,,
2123,05/31/17 05:00:00 PM,18.010,,,,
2124,05/31/17 05:15:00 PM,18.033,,,,
2125,05/31/17 05:30:00 PM,18.057,,,,
2126,05/31/17 05:45:00 PM,18.081,,,,
2127,05/31/17 06:00:00 PM,18.105,,,,
2128,05/31/17 06:15:00 PM,18.105,,,,
2129,05/31/17 06:30:00 PM,18.129,,,,
2130,05/31/17 06:45:00 PM,18.152,,,,
2131,05/31/17 07:00:00 PM,18.176,,,,
2132,05/31/17 07:15:00 PM,18.176,,,,
2133,05/31/17 07:30:00 PM,18.200,,,,
2134,05/31/17 07:45:00 PM,18.224,,,,
2135,05/31/17 08:00:00 PM,18.224,,,,
2136,05/31/17 08:15:00 PM,18.224,,,,
2137,05/31/17 08:30:00 PM,18.247,,,,
2138,05/31/17 08:45:00 PM,18.271,,,,
2139,05/31/17 09:00:00 PM,18.295,,,,
2140,05/31/17 09:15:00 PM,18.319,,,,
2141,05/31/17 09:30:00 PM,18.319,,,,
2142,05/31/17 09:45:00 PM,18.343,,,,
2143,05/31/17 10:00:00 PM,18.343,,,,
2144,05/31/17 10:15:00 PM,18.343,,,,
2145,05/31/17 10:30:00 PM,18.366,,,,
2146,05/31/17 10:45:00 PM,18.366,,,,
2147,05/31/17 11:00:00 PM,18.366,,,,
2148,05/31/17 11:15:00 PM,18.343,,,,
2149,05/31/17 11:30:00 PM,18.343,,,,
2150,05/31/17 11:45:00 PM,18.343,,,,
2151,06/01/17 12:00:00 AM,18.319,,,,
2152,06/01/17 12:15:00 AM,18.295,,,,
2153,06/01/17 12:30:00 AM,18.295,,,,
2154,06/01/17 12:45:00 AM,18.271,,,,
2155,06/01/17 01:00:00 AM,18.247,,,,
2156,06/01/17 01:15:00 AM,18.224,,,,
2157,06/01/17 01:30:00 AM,18.200,,,,
2158,06/01/17 01:45:00 AM,18.152,,,,
2159,06/01/17 02:00:00 AM,18.129,,,,
2160,06/01/17 02:15:00 AM,18.081,,,,
2161,06/01/17 02:30:00 AM,18.057,,,,
2162,06/01/17 02:45:00 AM,18.010,,,,
2163,06/01/17 03:00:00 AM,17.986,,,,
2164,06/01/17 03:15:00 AM,17.938,,,,
2165,06/01/17 03:30:00 AM,17.915,,,,
2166,06/01/17 03:45:00 AM,17.891,,,,
2167,06/01/17 04:00:00 AM,17.867,,,,
2168,06/01/17 04:15:00 AM,17.843,,,,
2169,06/01/17 04:30:00 AM,17.819,,,,
2170,06/01/17 04:45:00 AM,17.819,,,,
2171,06/01/17 05:00:00 AM,17.796,,,,
2172,06/01/17 05:15:00 AM,17.796,,,,
2173,06/01/17 05:30:00 AM,17.796,,,,
2174,06/01/17 05:45:00 AM,17.772,,,,
2175,06/01/17 06:00:00 AM,17.772,,,,
2176,06/01/17 06:15:00 AM,17.748,,,,
2177,06/01/17 06:30:00 AM,17.748,,,,
2178,06/01/17 06:45:00 AM,17.748,,,,
