"Plot Title: 20137187"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137187, SEN S/N: 20137187)","Host Connected (LGR S/N: 20137187, SEN S/N: 20137187)","Coupler Attached (LGR S/N: 20137187, SEN S/N: 20137187)","End Of File (LGR S/N: 20137187, SEN S/N: 20137187)"
1774,06/04/17 10:15:00 PM,18.045,,,
1775,06/04/17 10:30:00 PM,18.045,,,
1776,06/04/17 10:45:00 PM,18.045,,,
1777,06/04/17 11:00:00 PM,17.950,,,
1778,06/04/17 11:15:00 PM,17.950,,,
1779,06/04/17 11:30:00 PM,17.950,,,
1780,06/04/17 11:45:00 PM,17.950,,,
1781,06/05/17 12:00:00 AM,17.950,,,
1782,06/05/17 12:15:00 AM,17.855,,,
1783,06/05/17 12:30:00 AM,17.855,,,
1784,06/05/17 12:45:00 AM,17.855,,,
1785,06/05/17 01:00:00 AM,17.855,,,
1786,06/05/17 01:15:00 AM,17.855,,,
1787,06/05/17 01:30:00 AM,17.855,,,
1788,06/05/17 01:45:00 AM,17.855,,,
1789,06/05/17 02:00:00 AM,17.855,,,
1790,06/05/17 02:15:00 AM,17.855,,,
1791,06/05/17 02:30:00 AM,17.855,,,
1792,06/05/17 02:45:00 AM,17.855,,,
1793,06/05/17 03:00:00 AM,17.855,,,
1794,06/05/17 03:15:00 AM,17.855,,,
1795,06/05/17 03:30:00 AM,17.855,,,
1796,06/05/17 03:45:00 AM,17.855,,,
1797,06/05/17 04:00:00 AM,17.855,,,
1798,06/05/17 04:15:00 AM,17.760,,,
1799,06/05/17 04:30:00 AM,17.760,,,
1800,06/05/17 04:45:00 AM,17.760,,,
1801,06/05/17 05:00:00 AM,17.760,,,
1802,06/05/17 05:15:00 AM,17.760,,,
1803,06/05/17 05:30:00 AM,17.760,,,
1804,06/05/17 05:45:00 AM,17.760,,,
1805,06/05/17 06:00:00 AM,17.665,,,
1806,06/05/17 06:15:00 AM,17.665,,,
1807,06/05/17 06:30:00 AM,17.665,,,
1808,06/05/17 06:45:00 AM,17.665,,,
1809,06/05/17 07:00:00 AM,17.665,,,
1810,06/05/17 07:15:00 AM,17.665,,,
1811,06/05/17 07:30:00 AM,17.665,,,
1812,06/05/17 07:45:00 AM,17.570,,,
1813,06/05/17 08:00:00 AM,17.570,,,
1814,06/05/17 08:15:00 AM,17.570,,,
1815,06/05/17 08:30:00 AM,17.570,,,
1816,06/05/17 08:45:00 AM,17.570,,,
1817,06/05/17 09:00:00 AM,17.570,,,
1818,06/05/17 09:15:00 AM,17.570,,,
1819,06/05/17 09:30:00 AM,17.665,,,
1820,06/05/17 09:45:00 AM,17.665,,,
1821,06/05/17 10:00:00 AM,17.665,,,
1822,06/05/17 10:15:00 AM,17.665,,,
1823,06/05/17 10:30:00 AM,17.760,,,
1824,06/05/17 10:45:00 AM,17.760,,,
1825,06/05/17 11:00:00 AM,17.760,,,
1826,06/05/17 11:15:00 AM,17.760,,,
1827,06/05/17 11:30:00 AM,17.760,,,
1828,06/05/17 11:45:00 AM,17.760,,,
1829,06/05/17 12:00:00 PM,17.760,,,
1830,06/05/17 12:15:00 PM,17.855,,,
1831,06/05/17 12:30:00 PM,17.855,,,
1832,06/05/17 12:45:00 PM,17.855,,,
1833,06/05/17 01:00:00 PM,17.855,,,
1834,06/05/17 01:15:00 PM,17.855,,,
1835,06/05/17 01:30:00 PM,17.855,,,
1836,06/05/17 01:45:00 PM,17.855,,,
1837,06/05/17 02:00:00 PM,17.950,,,
1838,06/05/17 02:15:00 PM,17.950,,,
1839,06/05/17 02:30:00 PM,17.950,,,
1840,06/05/17 02:45:00 PM,17.950,,,
1841,06/05/17 03:00:00 PM,17.950,,,
1842,06/05/17 03:15:00 PM,17.950,,,
1843,06/05/17 03:30:00 PM,18.045,,,
1844,06/05/17 03:45:00 PM,18.045,,,
1845,06/05/17 04:00:00 PM,18.045,,,
1846,06/05/17 04:15:00 PM,18.045,,,
1847,06/05/17 04:30:00 PM,18.045,,,
1848,06/05/17 04:45:00 PM,18.045,,,
1849,06/05/17 05:00:00 PM,18.045,,,
1850,06/05/17 05:15:00 PM,18.045,,,
1851,06/05/17 05:30:00 PM,18.045,,,
1852,06/05/17 05:45:00 PM,18.045,,,
1853,06/05/17 06:00:00 PM,18.045,,,
1854,06/05/17 06:15:00 PM,18.140,,,
1855,06/05/17 06:30:00 PM,18.140,,,
1856,06/05/17 06:45:00 PM,18.140,,,
1857,06/05/17 07:00:00 PM,18.140,,,
1858,06/05/17 07:15:00 PM,18.236,,,
1859,06/05/17 07:30:00 PM,18.236,,,
1860,06/05/17 07:45:00 PM,18.236,,,
1861,06/05/17 08:00:00 PM,18.236,,,
1862,06/05/17 08:15:00 PM,18.236,,,
1863,06/05/17 08:30:00 PM,18.236,,,
1864,06/05/17 08:45:00 PM,18.236,,,
1865,06/05/17 09:00:00 PM,18.236,,,
1866,06/05/17 09:15:00 PM,18.236,,,
1867,06/05/17 09:30:00 PM,18.140,,,
1868,06/05/17 09:45:00 PM,18.140,,,
1869,06/05/17 10:00:00 PM,18.140,,,
1870,06/05/17 10:15:00 PM,18.045,,,
1871,06/05/17 10:30:00 PM,18.045,,,
1872,06/05/17 10:45:00 PM,18.045,,,
1873,06/05/17 11:00:00 PM,18.045,,,
1874,06/05/17 11:15:00 PM,18.045,,,
1875,06/05/17 11:30:00 PM,18.045,,,
1876,06/05/17 11:45:00 PM,18.045,,,
1877,06/06/17 12:00:00 AM,18.045,,,
1878,06/06/17 12:15:00 AM,18.045,,,
1879,06/06/17 12:30:00 AM,18.045,,,
1880,06/06/17 12:45:00 AM,18.045,,,
1881,06/06/17 01:00:00 AM,18.045,,,
1882,06/06/17 01:15:00 AM,18.045,,,
1883,06/06/17 01:30:00 AM,18.045,,,
1884,06/06/17 01:45:00 AM,18.045,,,
1885,06/06/17 02:00:00 AM,18.045,,,
1886,06/06/17 02:15:00 AM,17.950,,,
1887,06/06/17 02:30:00 AM,17.950,,,
1888,06/06/17 02:45:00 AM,17.950,,,
1889,06/06/17 03:00:00 AM,17.950,,,
1890,06/06/17 03:15:00 AM,17.950,,,
1891,06/06/17 03:30:00 AM,17.950,,,
1892,06/06/17 03:45:00 AM,17.950,,,
1893,06/06/17 04:00:00 AM,17.855,,,
1894,06/06/17 04:15:00 AM,17.855,,,
1895,06/06/17 04:30:00 AM,17.855,,,
1896,06/06/17 04:45:00 AM,17.855,,,
1897,06/06/17 05:00:00 AM,17.855,,,
1898,06/06/17 05:15:00 AM,17.760,,,
1899,06/06/17 05:30:00 AM,17.760,,,
1900,06/06/17 05:45:00 AM,17.760,,,
1901,06/06/17 06:00:00 AM,17.760,,,
1902,06/06/17 06:15:00 AM,17.760,,,
1903,06/06/17 06:30:00 AM,17.665,,,
1904,06/06/17 06:45:00 AM,17.665,,,
1905,06/06/17 07:00:00 AM,17.665,,,
1906,06/06/17 07:15:00 AM,17.665,,,
1907,06/06/17 07:30:00 AM,17.665,,,
1908,06/06/17 07:45:00 AM,17.665,,,
1909,06/06/17 08:00:00 AM,17.665,,,
1910,06/06/17 08:15:00 AM,17.665,,,
1911,06/06/17 08:30:00 AM,17.570,,,
1912,06/06/17 08:45:00 AM,17.665,,,
1913,06/06/17 09:00:00 AM,17.570,,,
1914,06/06/17 09:15:00 AM,17.570,,,
1915,06/06/17 09:30:00 AM,17.665,,,
1916,06/06/17 09:45:00 AM,17.665,,,
1917,06/06/17 10:00:00 AM,17.665,,,
1918,06/06/17 10:15:00 AM,17.570,,,
1919,06/06/17 10:30:00 AM,17.665,,,
1920,06/06/17 10:45:00 AM,17.665,,,
1921,06/06/17 11:00:00 AM,17.665,,,
1922,06/06/17 11:15:00 AM,17.760,,,
1923,06/06/17 11:30:00 AM,17.760,,,
1924,06/06/17 11:45:00 AM,17.760,,,
1925,06/06/17 12:00:00 PM,17.855,,,
1926,06/06/17 12:15:00 PM,17.855,,,
1927,06/06/17 12:30:00 PM,17.855,,,
1928,06/06/17 12:45:00 PM,17.855,,,
1929,06/06/17 01:00:00 PM,17.855,,,
1930,06/06/17 01:15:00 PM,17.950,,,
1931,06/06/17 01:30:00 PM,17.760,,,
1932,06/06/17 01:45:00 PM,17.855,,,
1933,06/06/17 02:00:00 PM,17.950,,,
1934,06/06/17 02:15:00 PM,18.045,,,
1935,06/06/17 02:30:00 PM,18.140,,,
1936,06/06/17 02:45:00 PM,18.426,,,
1937,06/06/17 03:00:00 PM,18.140,,,
1938,06/06/17 03:15:00 PM,18.045,,,
1939,06/06/17 03:30:00 PM,17.950,,,
1940,06/06/17 03:45:00 PM,18.045,,,
1941,06/06/17 04:00:00 PM,18.045,,,
1942,06/06/17 04:15:00 PM,18.045,,,
1943,06/06/17 04:30:00 PM,18.140,,,
1944,06/06/17 04:45:00 PM,18.236,,,
1945,06/06/17 05:00:00 PM,18.236,,,
1946,06/06/17 05:15:00 PM,18.236,,,
1947,06/06/17 05:30:00 PM,18.331,,,
1948,06/06/17 05:45:00 PM,18.331,,,
1949,06/06/17 06:00:00 PM,18.331,,,
1950,06/06/17 06:15:00 PM,18.426,,,
1951,06/06/17 06:30:00 PM,18.426,,,
1952,06/06/17 06:45:00 PM,18.426,,,
1953,06/06/17 07:00:00 PM,18.426,,,
1954,06/06/17 07:15:00 PM,18.426,,,
1955,06/06/17 07:30:00 PM,18.426,,,
1956,06/06/17 07:45:00 PM,18.426,,,
1957,06/06/17 08:00:00 PM,18.426,,,
1958,06/06/17 08:15:00 PM,18.426,,,
1959,06/06/17 08:30:00 PM,18.426,,,
1960,06/06/17 08:45:00 PM,18.426,,,
1961,06/06/17 09:00:00 PM,18.426,,,
1962,06/06/17 09:15:00 PM,18.426,,,
1963,06/06/17 09:30:00 PM,18.426,,,
1964,06/06/17 09:45:00 PM,18.426,,,
1965,06/06/17 10:00:00 PM,18.331,,,
1966,06/06/17 10:15:00 PM,18.331,,,
1967,06/06/17 10:30:00 PM,18.331,,,
1968,06/06/17 10:45:00 PM,18.331,,,
1969,06/06/17 11:00:00 PM,18.236,,,
1970,06/06/17 11:15:00 PM,18.236,,,
1971,06/06/17 11:30:00 PM,18.236,,,
1972,06/06/17 11:45:00 PM,18.236,,,
1973,06/07/17 12:00:00 AM,18.140,,,
1974,06/07/17 12:15:00 AM,18.140,,,
1975,06/07/17 12:30:00 AM,18.045,,,
1976,06/07/17 12:45:00 AM,18.045,,,
1977,06/07/17 01:00:00 AM,18.045,,,
1978,06/07/17 01:15:00 AM,17.950,,,
1979,06/07/17 01:30:00 AM,17.950,,,
1980,06/07/17 01:45:00 AM,17.950,,,
1981,06/07/17 02:00:00 AM,17.855,,,
1982,06/07/17 02:15:00 AM,17.855,,,
1983,06/07/17 02:30:00 AM,17.855,,,
1984,06/07/17 02:45:00 AM,17.855,,,
1985,06/07/17 03:00:00 AM,17.760,,,
1986,06/07/17 03:15:00 AM,17.760,,,
1987,06/07/17 03:30:00 AM,17.760,,,
1988,06/07/17 03:45:00 AM,17.760,,,
1989,06/07/17 04:00:00 AM,17.665,,,
1990,06/07/17 04:15:00 AM,17.665,,,
1991,06/07/17 04:30:00 AM,17.665,,,
1992,06/07/17 04:45:00 AM,17.570,,,
1993,06/07/17 05:00:00 AM,17.570,,,
1994,06/07/17 05:15:00 AM,17.570,,,
1995,06/07/17 05:30:00 AM,17.570,,,
1996,06/07/17 05:45:00 AM,17.475,,,
1997,06/07/17 06:00:00 AM,17.475,,,
1998,06/07/17 06:15:00 AM,17.475,,,
1999,06/07/17 06:30:00 AM,17.475,,,
2000,06/07/17 06:45:00 AM,17.379,,,
2001,06/07/17 07:00:00 AM,17.379,,,
2002,06/07/17 07:15:00 AM,17.379,,,
2003,06/07/17 07:30:00 AM,17.379,,,
2004,06/07/17 07:45:00 AM,17.284,,,
2005,06/07/17 08:00:00 AM,17.284,,,
2006,06/07/17 08:15:00 AM,17.284,,,
2007,06/07/17 08:30:00 AM,17.284,,,
2008,06/07/17 08:45:00 AM,17.284,,,
2009,06/07/17 09:00:00 AM,17.284,,,
2010,06/07/17 09:15:00 AM,17.284,,,
2011,06/07/17 09:30:00 AM,17.284,,,
2012,06/07/17 09:45:00 AM,17.284,,,
2013,06/07/17 10:00:00 AM,17.284,,,
2014,06/07/17 10:15:00 AM,17.284,,,
2015,06/07/17 10:30:00 AM,17.284,,,
2016,06/07/17 10:45:00 AM,17.284,,,
2017,06/07/17 11:00:00 AM,17.284,,,
2018,06/07/17 11:15:00 AM,17.284,,,
2019,06/07/17 11:30:00 AM,17.379,,,
2020,06/07/17 11:45:00 AM,17.379,,,
2021,06/07/17 12:00:00 PM,17.379,,,
2022,06/07/17 12:15:00 PM,17.475,,,
2023,06/07/17 12:30:00 PM,17.475,,,
2024,06/07/17 12:45:00 PM,17.570,,,
2025,06/07/17 01:00:00 PM,17.570,,,
2026,06/07/17 01:15:00 PM,17.570,,,
2027,06/07/17 01:30:00 PM,17.665,,,
2028,06/07/17 01:45:00 PM,17.665,,,
2029,06/07/17 02:00:00 PM,17.760,,,
2030,06/07/17 02:15:00 PM,17.760,,,
2031,06/07/17 02:30:00 PM,17.760,,,
2032,06/07/17 02:45:00 PM,17.760,,,
2033,06/07/17 03:00:00 PM,17.760,,,
2034,06/07/17 03:15:00 PM,17.855,,,
2035,06/07/17 03:30:00 PM,17.855,,,
2036,06/07/17 03:45:00 PM,17.855,,,
2037,06/07/17 04:00:00 PM,17.855,,,
2038,06/07/17 04:15:00 PM,17.950,,,
2039,06/07/17 04:30:00 PM,17.950,,,
2040,06/07/17 04:45:00 PM,17.950,,,
2041,06/07/17 05:00:00 PM,17.950,,,
2042,06/07/17 05:15:00 PM,18.045,,,
2043,06/07/17 05:30:00 PM,18.045,,,
2044,06/07/17 05:45:00 PM,18.045,,,
2045,06/07/17 06:00:00 PM,18.045,,,
2046,06/07/17 06:15:00 PM,18.140,,,
2047,06/07/17 06:30:00 PM,18.140,,,
2048,06/07/17 06:45:00 PM,18.140,,,
2049,06/07/17 07:00:00 PM,18.236,,,
2050,06/07/17 07:15:00 PM,18.236,,,
2051,06/07/17 07:30:00 PM,18.236,,,
2052,06/07/17 07:45:00 PM,18.236,,,
2053,06/07/17 08:00:00 PM,18.331,,,
2054,06/07/17 08:15:00 PM,18.331,,,
2055,06/07/17 08:30:00 PM,18.331,,,
2056,06/07/17 08:45:00 PM,18.331,,,
2057,06/07/17 09:00:00 PM,18.331,,,
2058,06/07/17 09:15:00 PM,18.331,,,
2059,06/07/17 09:30:00 PM,18.331,,,
2060,06/07/17 09:45:00 PM,18.236,,,
2061,06/07/17 10:00:00 PM,18.236,,,
2062,06/07/17 10:15:00 PM,18.236,,,
2063,06/07/17 10:30:00 PM,18.236,,,
2064,06/07/17 10:45:00 PM,18.140,,,
2065,06/07/17 11:00:00 PM,18.140,,,
2066,06/07/17 11:15:00 PM,18.140,,,
2067,06/07/17 11:30:00 PM,18.140,,,
2068,06/07/17 11:45:00 PM,18.140,,,
2069,06/08/17 12:00:00 AM,18.045,,,
2070,06/08/17 12:15:00 AM,18.045,,,
2071,06/08/17 12:30:00 AM,18.045,,,
2072,06/08/17 12:45:00 AM,18.045,,,
2073,06/08/17 01:00:00 AM,18.045,,,
2074,06/08/17 01:15:00 AM,17.950,,,
2075,06/08/17 01:30:00 AM,17.950,,,
2076,06/08/17 01:45:00 AM,17.950,,,
2077,06/08/17 02:00:00 AM,17.950,,,
2078,06/08/17 02:15:00 AM,17.855,,,
2079,06/08/17 02:30:00 AM,17.855,,,
2080,06/08/17 02:45:00 AM,17.855,,,
2081,06/08/17 03:00:00 AM,17.760,,,
2082,06/08/17 03:15:00 AM,17.760,,,
2083,06/08/17 03:30:00 AM,17.760,,,
2084,06/08/17 03:45:00 AM,17.760,,,
2085,06/08/17 04:00:00 AM,17.760,,,
2086,06/08/17 04:15:00 AM,17.760,,,
2087,06/08/17 04:30:00 AM,17.665,,,
2088,06/08/17 04:45:00 AM,17.665,,,
2089,06/08/17 05:00:00 AM,17.665,,,
2090,06/08/17 05:15:00 AM,17.665,,,
2091,06/08/17 05:30:00 AM,17.665,,,
2092,06/08/17 05:45:00 AM,17.665,,,
2093,06/08/17 06:00:00 AM,17.665,,,
2094,06/08/17 06:15:00 AM,17.570,,,
2095,06/08/17 06:30:00 AM,17.570,,,
2096,06/08/17 06:45:00 AM,17.570,,,
2097,06/08/17 07:00:00 AM,17.570,,,
2098,06/08/17 07:15:00 AM,17.570,,,
2099,06/08/17 07:30:00 AM,17.570,,,
2100,06/08/17 07:45:00 AM,17.570,,,
2101,06/08/17 08:00:00 AM,17.570,,,
2102,06/08/17 08:15:00 AM,17.475,,,
2103,06/08/17 08:30:00 AM,17.570,,,
2104,06/08/17 08:45:00 AM,17.475,,,
2105,06/08/17 09:00:00 AM,17.475,,,
2106,06/08/17 09:15:00 AM,17.475,,,
2107,06/08/17 09:30:00 AM,17.475,,,
2108,06/08/17 09:45:00 AM,17.570,,,
2109,06/08/17 10:00:00 AM,17.570,,,
2110,06/08/17 10:15:00 AM,17.570,,,
2111,06/08/17 10:30:00 AM,17.570,,,
2112,06/08/17 10:45:00 AM,17.570,,,
2113,06/08/17 11:00:00 AM,17.570,,,
2114,06/08/17 11:15:00 AM,17.665,,,
2115,06/08/17 11:30:00 AM,17.665,,,
2116,06/08/17 11:45:00 AM,17.665,,,
2117,06/08/17 12:00:00 PM,17.665,,,
2118,06/08/17 12:15:00 PM,17.760,,,
2119,06/08/17 12:30:00 PM,17.760,,,
2120,06/08/17 12:45:00 PM,17.760,,,
2121,06/08/17 01:00:00 PM,17.760,,,
2122,06/08/17 01:15:00 PM,17.760,,,
2123,06/08/17 01:30:00 PM,17.760,,,
2124,06/08/17 01:45:00 PM,17.760,,,
2125,06/08/17 02:00:00 PM,17.760,,,
2126,06/08/17 02:15:00 PM,17.855,,,
2127,06/08/17 02:30:00 PM,17.855,,,
2128,06/08/17 02:45:00 PM,17.855,,,
2129,06/08/17 03:00:00 PM,17.950,,,
2130,06/08/17 03:15:00 PM,17.950,,,
2131,06/08/17 03:30:00 PM,17.950,,,
2132,06/08/17 03:45:00 PM,17.950,,,
2133,06/08/17 04:00:00 PM,17.950,,,
2134,06/08/17 04:15:00 PM,17.950,,,
2135,06/08/17 04:30:00 PM,18.045,,,
2136,06/08/17 04:45:00 PM,18.045,,,
2137,06/08/17 05:00:00 PM,18.045,,,
2138,06/08/17 05:15:00 PM,18.045,,,
2139,06/08/17 05:30:00 PM,18.045,,,
2140,06/08/17 05:45:00 PM,18.045,,,
2141,06/08/17 06:00:00 PM,18.045,,,
2142,06/08/17 06:15:00 PM,18.045,,,
2143,06/08/17 06:30:00 PM,18.045,,,
2144,06/08/17 06:45:00 PM,18.045,,,
2145,06/08/17 07:00:00 PM,17.950,,,
2146,06/08/17 07:15:00 PM,17.950,,,
2147,06/08/17 07:30:00 PM,17.950,,,
2148,06/08/17 07:45:00 PM,17.950,,,
2149,06/08/17 08:00:00 PM,17.950,,,
2150,06/08/17 08:15:00 PM,17.950,,,
2151,06/08/17 08:30:00 PM,17.855,,,
2152,06/08/17 08:45:00 PM,17.855,,,
2153,06/08/17 09:00:00 PM,17.855,,,
2154,06/08/17 09:15:00 PM,17.855,,,
2155,06/08/17 09:30:00 PM,17.855,,,
2156,06/08/17 09:45:00 PM,17.855,,,
2157,06/08/17 10:00:00 PM,17.760,,,
2158,06/08/17 10:15:00 PM,17.760,,,
2159,06/08/17 10:30:00 PM,17.760,,,
2160,06/08/17 10:45:00 PM,17.760,,,
2161,06/08/17 11:00:00 PM,17.760,,,
2162,06/08/17 11:15:00 PM,17.760,,,
2163,06/08/17 11:30:00 PM,17.760,,,
2164,06/08/17 11:45:00 PM,17.665,,,
2165,06/09/17 12:00:00 AM,17.665,,,
2166,06/09/17 12:15:00 AM,17.665,,,
2167,06/09/17 12:30:00 AM,17.665,,,
2168,06/09/17 12:45:00 AM,17.665,,,
2169,06/09/17 01:00:00 AM,17.665,,,
2170,06/09/17 01:15:00 AM,17.665,,,
2171,06/09/17 01:30:00 AM,17.570,,,
2172,06/09/17 01:45:00 AM,17.570,,,
2173,06/09/17 02:00:00 AM,17.570,,,
2174,06/09/17 02:15:00 AM,17.570,,,
2175,06/09/17 02:30:00 AM,17.570,,,
2176,06/09/17 02:45:00 AM,17.570,,,
2177,06/09/17 03:00:00 AM,17.570,,,
2178,06/09/17 03:15:00 AM,17.570,,,
2179,06/09/17 03:30:00 AM,17.475,,,
2180,06/09/17 03:45:00 AM,17.475,,,
2181,06/09/17 04:00:00 AM,17.475,,,
2182,06/09/17 04:15:00 AM,17.475,,,
2183,06/09/17 04:30:00 AM,17.475,,,
2184,06/09/17 04:45:00 AM,17.475,,,
2185,06/09/17 05:00:00 AM,17.475,,,
2186,06/09/17 05:15:00 AM,17.379,,,
2187,06/09/17 05:30:00 AM,17.379,,,
2188,06/09/17 05:45:00 AM,17.379,,,
2189,06/09/17 06:00:00 AM,17.379,,,
2190,06/09/17 06:15:00 AM,17.379,,,
2191,06/09/17 06:30:00 AM,17.379,,,
2192,06/09/17 06:45:00 AM,17.379,,,
2193,06/09/17 07:00:00 AM,17.379,,,
2194,06/09/17 07:15:00 AM,17.379,,,
2195,06/09/17 07:30:00 AM,17.379,,,
2196,06/09/17 07:45:00 AM,17.379,,,
2197,06/09/17 08:00:00 AM,17.284,,,
2198,06/09/17 08:15:00 AM,17.284,,,
2199,06/09/17 08:30:00 AM,17.284,,,
2200,06/09/17 08:45:00 AM,17.284,,,
2201,06/09/17 09:00:00 AM,17.284,,,
2202,06/09/17 09:15:00 AM,17.284,,,
2203,06/09/17 09:30:00 AM,17.284,,,
2204,06/09/17 09:45:00 AM,17.189,,,
2205,06/09/17 10:00:00 AM,17.189,,,
2206,06/09/17 10:15:00 AM,17.189,,,
2207,06/09/17 10:30:00 AM,17.189,,,
2208,06/09/17 10:45:00 AM,17.189,,,
2209,06/09/17 11:00:00 AM,17.189,,,
2210,06/09/17 11:15:00 AM,17.189,,,
2211,06/09/17 11:30:00 AM,17.189,,,
2212,06/09/17 11:45:00 AM,17.189,,,
2213,06/09/17 12:00:00 PM,17.189,,,
2214,06/09/17 12:15:00 PM,17.189,,,
2215,06/09/17 12:30:00 PM,17.189,,,
2216,06/09/17 12:45:00 PM,17.189,,,
2217,06/09/17 01:00:00 PM,17.189,,,
2218,06/09/17 01:15:00 PM,17.189,,,
2219,06/09/17 01:30:00 PM,17.189,,,
2220,06/09/17 01:45:00 PM,17.189,,,
2221,06/09/17 02:00:00 PM,17.189,,,
2222,06/09/17 02:15:00 PM,17.189,,,
2223,06/09/17 02:30:00 PM,17.189,,,
2224,06/09/17 02:45:00 PM,17.189,,,
2225,06/09/17 03:00:00 PM,17.189,,,
2226,06/09/17 03:15:00 PM,17.189,,,
2227,06/09/17 03:30:00 PM,17.189,,,
2228,06/09/17 03:45:00 PM,17.189,,,
2229,06/09/17 04:00:00 PM,17.284,,,
2230,06/09/17 04:15:00 PM,17.284,,,
2231,06/09/17 04:30:00 PM,17.284,,,
2232,06/09/17 04:45:00 PM,17.284,,,
2233,06/09/17 05:00:00 PM,17.284,,,
2234,06/09/17 05:15:00 PM,17.189,,,
2235,06/09/17 05:30:00 PM,17.189,,,
2236,06/09/17 05:45:00 PM,17.189,,,
2237,06/09/17 06:00:00 PM,17.189,,,
2238,06/09/17 06:15:00 PM,17.189,,,
2239,06/09/17 06:30:00 PM,17.189,,,
2240,06/09/17 06:45:00 PM,17.189,,,
2241,06/09/17 07:00:00 PM,17.284,,,
2242,06/09/17 07:15:00 PM,17.284,,,
2243,06/09/17 07:30:00 PM,17.284,,,
2244,06/09/17 07:45:00 PM,17.284,,,
2245,06/09/17 08:00:00 PM,17.284,,,
2246,06/09/17 08:15:00 PM,17.284,,,
2247,06/09/17 08:30:00 PM,17.284,,,
2248,06/09/17 08:45:00 PM,17.284,,,
2249,06/09/17 09:00:00 PM,17.284,,,
2250,06/09/17 09:15:00 PM,17.284,,,
2251,06/09/17 09:30:00 PM,17.284,,,
2252,06/09/17 09:45:00 PM,17.284,,,
2253,06/09/17 10:00:00 PM,17.284,,,
2254,06/09/17 10:15:00 PM,17.284,,,
2255,06/09/17 10:30:00 PM,17.284,,,
2256,06/09/17 10:45:00 PM,17.189,,,
2257,06/09/17 11:00:00 PM,17.189,,,
2258,06/09/17 11:15:00 PM,17.189,,,
2259,06/09/17 11:30:00 PM,17.189,,,
2260,06/09/17 11:45:00 PM,17.189,,,
2261,06/10/17 12:00:00 AM,17.189,,,
2262,06/10/17 12:15:00 AM,17.189,,,
2263,06/10/17 12:30:00 AM,17.189,,,
2264,06/10/17 12:45:00 AM,17.189,,,
2265,06/10/17 01:00:00 AM,17.189,,,
2266,06/10/17 01:15:00 AM,17.189,,,
2267,06/10/17 01:30:00 AM,17.094,,,
2268,06/10/17 01:45:00 AM,17.189,,,
2269,06/10/17 02:00:00 AM,17.094,,,
2270,06/10/17 02:15:00 AM,17.094,,,
2271,06/10/17 02:30:00 AM,17.094,,,
2272,06/10/17 02:45:00 AM,17.094,,,
2273,06/10/17 03:00:00 AM,17.094,,,
2274,06/10/17 03:15:00 AM,17.094,,,
2275,06/10/17 03:30:00 AM,17.094,,,
2276,06/10/17 03:45:00 AM,16.999,,,
2277,06/10/17 04:00:00 AM,16.999,,,
2278,06/10/17 04:15:00 AM,16.999,,,
2279,06/10/17 04:30:00 AM,16.999,,,
2280,06/10/17 04:45:00 AM,16.999,,,
2281,06/10/17 05:00:00 AM,16.999,,,
2282,06/10/17 05:15:00 AM,16.999,,,
2283,06/10/17 05:30:00 AM,16.903,,,
2284,06/10/17 05:45:00 AM,16.903,,,
2285,06/10/17 06:00:00 AM,16.903,,,
2286,06/10/17 06:15:00 AM,16.903,,,
2287,06/10/17 06:30:00 AM,16.808,,,
2288,06/10/17 06:45:00 AM,16.808,,,
2289,06/10/17 07:00:00 AM,16.808,,,
2290,06/10/17 07:15:00 AM,16.808,,,
2291,06/10/17 07:30:00 AM,16.808,,,
2292,06/10/17 07:45:00 AM,16.808,,,
2293,06/10/17 08:00:00 AM,16.808,,,
2294,06/10/17 08:15:00 AM,16.713,,,
2295,06/10/17 08:30:00 AM,16.713,,,
2296,06/10/17 08:45:00 AM,16.713,,,
2297,06/10/17 09:00:00 AM,16.713,,,
2298,06/10/17 09:15:00 AM,16.713,,,
2299,06/10/17 09:30:00 AM,16.713,,,
2300,06/10/17 09:45:00 AM,16.808,,,
2301,06/10/17 10:00:00 AM,16.808,,,
2302,06/10/17 10:15:00 AM,16.808,,,
2303,06/10/17 10:30:00 AM,16.808,,,
2304,06/10/17 10:45:00 AM,16.713,,,
2305,06/10/17 11:00:00 AM,16.713,,,
2306,06/10/17 11:15:00 AM,16.713,,,
2307,06/10/17 11:30:00 AM,16.713,,,
2308,06/10/17 11:45:00 AM,16.808,,,
2309,06/10/17 12:00:00 PM,16.808,,,
2310,06/10/17 12:15:00 PM,16.903,,,
2311,06/10/17 12:30:00 PM,16.903,,,
2312,06/10/17 12:45:00 PM,16.999,,,
2313,06/10/17 01:00:00 PM,16.999,,,
2314,06/10/17 01:15:00 PM,16.999,,,
2315,06/10/17 01:30:00 PM,16.999,,,
2316,06/10/17 01:45:00 PM,17.094,,,
2317,06/10/17 02:00:00 PM,17.094,,,
2318,06/10/17 02:15:00 PM,17.094,,,
2319,06/10/17 02:30:00 PM,17.094,,,
2320,06/10/17 02:45:00 PM,17.094,,,
2321,06/10/17 03:00:00 PM,17.094,,,
2322,06/10/17 03:15:00 PM,17.094,,,
2323,06/10/17 03:30:00 PM,17.094,,,
2324,06/10/17 03:45:00 PM,17.189,,,
2325,06/10/17 04:00:00 PM,17.189,,,
2326,06/10/17 04:15:00 PM,17.189,,,
